City,Neighborhood,Real Cases,Number of predictions,Lags,Days to predict,RMSE,Accuracy
Buga,BALBOA,22,2,600,250,0.322490309931942,0.908
Buga,BALBOA,23,3,600,300,0.30550504633038933,0.917
Buga,BALBOA,23,3,600,350,0.282842712474619,0.929
Buga,BALBOA,23,3,600,400,0.2645751311064591,0.938
Buga,BALBOA,23,3,600,450,0.24944382578492943,0.944
Buga,BALBOA,23,3,600,500,0.23664319132398465,0.95
Buga,BALBOA,23,3,600,550,0.2256304299271065,0.955
Buga,BALBOA,25,3,600,600,0.22360679774997896,0.955
Buga,BALBOA,25,3,600,650,0.21483446221182986,0.958
Buga,BALBOA,26,3,600,700,0.2104417123236605,0.96
Buga,BALBOA,26,3,600,750,0.2033060090930254,0.963
Buga,BALBOA,26,3,600,800,0.19685019685029528,0.965
Buga,BALBOA,26,3,600,850,0.1909727421264462,0.967
Buga,BALBOA,27,3,600,900,0.18856180831641267,0.968
Buga,BALBOA,28,3,600,950,0.18637822325921866,0.968
Buga,BALBOA,29,3,600,1000,0.18439088914585774,0.969
Buga,BALBOA,29,3,600,1050,0.17994708216848745,0.97
Buga,BALBOA,14,3,650,100,0.43588989435406733,0.84
Buga,BALBOA,18,4,650,150,0.4,0.86
Buga,BALBOA,19,4,650,200,0.3391164991562634,0.9
Buga,BALBOA,22,5,650,250,0.34058772731852804,0.896
Buga,BALBOA,23,6,650,300,0.32145502536643183,0.907
Buga,BALBOA,23,6,650,350,0.29760952365713794,0.92
Buga,BALBOA,23,6,650,400,0.2783882181415011,0.93
Buga,BALBOA,23,6,650,450,0.26246692913372704,0.938
Buga,BALBOA,23,6,650,500,0.24899799195977465,0.944
Buga,BALBOA,23,6,650,550,0.23741027013091992,0.949
Buga,BALBOA,25,6,650,600,0.2345207879911715,0.95
Buga,BALBOA,25,6,650,650,0.22532028485964323,0.954
Buga,BALBOA,26,6,650,700,0.2203892660077359,0.956
Buga,BALBOA,26,6,650,750,0.21291625896895083,0.959
Buga,BALBOA,26,6,650,800,0.20615528128088303,0.961
Buga,BALBOA,26,6,650,850,0.2,0.964
Buga,BALBOA,27,6,650,900,0.19720265943665388,0.964
Buga,BALBOA,28,6,650,950,0.19466570535691505,0.965
Buga,BALBOA,29,6,650,1000,0.19235384061671346,0.966
Buga,BALBOA,29,6,650,1050,0.18771812708978117,0.968
Buga,BALBOA,14,3,700,100,0.43588989435406733,0.84
Buga,BALBOA,18,5,700,150,0.408248290463863,0.853
Buga,BALBOA,19,6,700,200,0.3535533905932738,0.89
Buga,BALBOA,22,8,700,250,0.34641016151377546,0.892
Buga,BALBOA,23,9,700,300,0.33665016461206926,0.897
Buga,BALBOA,23,9,700,350,0.31167748898959186,0.911
Buga,BALBOA,23,9,700,400,0.282842712474619,0.927
Buga,BALBOA,23,9,700,450,0.2748737083745107,0.931
Buga,BALBOA,23,9,700,500,0.260768096208106,0.938
Buga,BALBOA,23,9,700,550,0.24863262420322443,0.944
Buga,BALBOA,25,9,700,600,0.2449489742783178,0.945
Buga,BALBOA,25,9,700,650,0.23533936216582085,0.949
Buga,BALBOA,26,9,700,700,0.22990681342044403,0.951
Buga,BALBOA,26,9,700,750,0.22211108331943577,0.955
Buga,BALBOA,26,9,700,800,0.21505813167606566,0.958
Buga,BALBOA,26,9,700,850,0.20863703354080235,0.96
Buga,BALBOA,27,9,700,900,0.20548046676563256,0.961
Buga,BALBOA,28,9,700,950,0.20261449005179114,0.962
Buga,BALBOA,29,9,700,1000,0.2,0.963
Buga,BALBOA,29,9,700,1050,0.19518001458970666,0.965
Buga,BALBOA,14,3,750,100,0.43588989435406733,0.84
Buga,BALBOA,18,6,750,150,0.41633319989322654,0.847
Buga,BALBOA,19,8,750,200,0.3674234614174767,0.88
Buga,BALBOA,22,9,750,250,0.35213633723318016,0.888
Buga,BALBOA,23,11,750,300,0.34641016151377546,0.89
Buga,BALBOA,23,12,750,350,0.32513733362117264,0.903
Buga,BALBOA,23,14,750,400,0.30413812651491096,0.915
Buga,BALBOA,23,14,750,450,0.2943920288775949,0.92
Buga,BALBOA,23,14,750,500,0.2792848008753788,0.928
Buga,BALBOA,23,14,750,550,0.2593698657761292,0.938
Buga,BALBOA,25,14,750,600,0.2614064523559687,0.937
Buga,BALBOA,25,14,750,650,0.2511511956509924,0.942
Buga,BALBOA,26,14,750,700,0.2449489742783178,0.944
Buga,BALBOA,26,14,750,750,0.23664319132398465,0.948
Buga,BALBOA,26,14,750,800,0.229128784747792,0.951
Buga,BALBOA,26,14,750,850,0.22228757209048453,0.954
Buga,BALBOA,27,14,750,900,0.21858128414340003,0.956
Buga,BALBOA,28,14,750,950,0.21521103473958814,0.957
Buga,BALBOA,29,14,750,1000,0.2073644135332772,0.96
Buga,BALBOA,29,14,750,1050,0.20701966780270625,0.96
Buga,BALBOA,14,3,800,100,0.43588989435406733,0.84
Buga,BALBOA,18,5,800,150,0.408248290463863,0.853
Buga,BALBOA,19,7,800,200,0.36055512754639896,0.885
Buga,BALBOA,22,8,800,250,0.34641016151377546,0.892
Buga,BALBOA,23,11,800,300,0.34641016151377546,0.89
Buga,BALBOA,23,11,800,350,0.32071349029490925,0.906
Buga,BALBOA,23,13,800,400,0.3,0.917
Buga,BALBOA,23,14,800,450,0.2943920288775949,0.92
Buga,BALBOA,23,14,800,500,0.2792848008753788,0.928
Buga,BALBOA,23,14,800,550,0.26628760937957835,0.935
Buga,BALBOA,25,14,800,600,0.2614064523559687,0.937
Buga,BALBOA,25,14,800,650,0.2511511956509924,0.942
Buga,BALBOA,26,14,800,700,0.2449489742783178,0.944
Buga,BALBOA,26,14,800,750,0.23664319132398465,0.948
Buga,BALBOA,26,14,800,800,0.229128784747792,0.951
Buga,BALBOA,26,14,800,850,0.22228757209048453,0.954
Buga,BALBOA,27,14,800,900,0.21858128414340003,0.956
Buga,BALBOA,28,14,800,950,0.21026299321513872,0.959
Buga,BALBOA,29,14,800,1000,0.21213203435596426,0.958
Buga,BALBOA,29,14,800,1050,0.20701966780270625,0.96
Buga,BALBOA,14,3,850,100,0.43588989435406733,0.84
Buga,BALBOA,18,6,850,150,0.41633319989322654,0.847
Buga,BALBOA,19,8,850,200,0.3674234614174767,0.88
Buga,BALBOA,22,10,850,250,0.35777087639996635,0.884
Buga,BALBOA,23,15,850,300,0.3651483716701107,0.877
Buga,BALBOA,23,16,850,350,0.3338091841585121,0.897
Buga,BALBOA,23,19,850,400,0.324037034920393,0.902
Buga,BALBOA,23,21,850,450,0.3197221015541813,0.904
Buga,BALBOA,23,23,850,500,0.30331501776206204,0.914
Buga,BALBOA,23,24,850,550,0.29232609437842777,0.92
Buga,BALBOA,25,24,850,600,0.29154759474226505,0.92
Buga,BALBOA,25,24,850,650,0.28010986855435577,0.926
Buga,BALBOA,26,24,850,700,0.27255405754769874,0.93
Buga,BALBOA,26,24,850,750,0.2633122354417533,0.935
Buga,BALBOA,26,24,850,800,0.25495097567963926,0.939
Buga,BALBOA,26,24,850,850,0.24733877696033693,0.942
Buga,BALBOA,27,24,850,900,0.24267032964268392,0.944
Buga,BALBOA,28,24,850,950,0.23395906074624073,0.948
Buga,BALBOA,29,24,850,1000,0.2345207879911715,0.948
Buga,BALBOA,29,24,850,1050,0.22886885410853172,0.95
Buga,BALBOA,14,4,900,100,0.4242640687119285,0.85
Buga,BALBOA,18,6,900,150,0.41633319989322654,0.847
Buga,BALBOA,19,8,900,200,0.3535533905932738,0.89
Buga,BALBOA,22,10,900,250,0.3687817782917155,0.876
Buga,BALBOA,23,14,900,300,0.3511884584284246,0.887
Buga,BALBOA,23,15,900,350,0.3295017884191656,0.9
Buga,BALBOA,23,18,900,400,0.32015621187164245,0.905
Buga,BALBOA,23,20,900,450,0.31622776601683794,0.907
Buga,BALBOA,23,24,900,500,0.3065941943351178,0.912
Buga,BALBOA,23,25,900,550,0.29541957835039856,0.918
Buga,BALBOA,25,25,900,600,0.2943920288775949,0.918
Buga,BALBOA,25,25,900,650,0.282842712474619,0.925
Buga,BALBOA,26,25,900,700,0.2751622897751175,0.929
Buga,BALBOA,26,25,900,750,0.26583202716502513,0.933
Buga,BALBOA,26,25,900,800,0.257390753524675,0.938
Buga,BALBOA,26,25,900,850,0.24970570913871912,0.941
Buga,BALBOA,27,25,900,900,0.2449489742783178,0.943
Buga,BALBOA,28,25,900,950,0.2361979544454408,0.947
Buga,BALBOA,29,25,900,1000,0.23664319132398465,0.947
Buga,BALBOA,29,25,900,1050,0.23094010767585033,0.95
Buga,BALBOA,14,8,950,100,0.4472135954999579,0.83
Buga,BALBOA,18,11,950,150,0.43969686527576396,0.827
Buga,BALBOA,19,14,950,200,0.39370039370059057,0.86
Buga,BALBOA,22,21,950,250,0.4242640687119285,0.832
Buga,BALBOA,23,26,950,300,0.40414518843273806,0.847
Buga,BALBOA,23,26,950,350,0.37416573867739417,0.869
Buga,BALBOA,23,29,950,400,0.3535533905932738,0.882
Buga,BALBOA,23,31,950,450,0.34641016151377546,0.887
Buga,BALBOA,23,36,950,500,0.34351128074635334,0.888
Buga,BALBOA,23,39,950,550,0.3411211461689767,0.889
Buga,BALBOA,25,44,950,600,0.3391164991562634,0.89
Buga,BALBOA,25,46,950,650,0.3351233986275687,0.892
Buga,BALBOA,26,47,950,700,0.32732683535398854,0.897
Buga,BALBOA,26,47,950,750,0.31622776601683794,0.904
Buga,BALBOA,26,47,950,800,0.3020761493398643,0.912
Buga,BALBOA,26,47,950,850,0.2970442628930023,0.915
Buga,BALBOA,27,47,950,900,0.2905932629027116,0.919
Buga,BALBOA,28,47,950,950,0.28097574347450816,0.924
Buga,BALBOA,29,47,950,1000,0.2792848008753788,0.925
Buga,BALBOA,29,47,950,1050,0.27255405754769874,0.929
Buga,BALBOA,14,10,1000,100,0.469041575982343,0.81
Buga,BALBOA,18,14,1000,150,0.46188021535170065,0.807
Buga,BALBOA,19,17,1000,200,0.41231056256176607,0.845
Buga,BALBOA,22,23,1000,250,0.4242640687119285,0.832
Buga,BALBOA,23,31,1000,300,0.4242640687119285,0.83
Buga,BALBOA,23,34,1000,350,0.40355562548072954,0.846
Buga,BALBOA,23,38,1000,400,0.3840572873934304,0.86
Buga,BALBOA,23,41,1000,450,0.3651483716701107,0.873
Buga,BALBOA,23,48,1000,500,0.3714835124201342,0.868
Buga,BALBOA,23,53,1000,550,0.36680438185149117,0.871
Buga,BALBOA,25,58,1000,600,0.3719318934070233,0.867
Buga,BALBOA,25,63,1000,650,0.36794648440311994,0.869
Buga,BALBOA,26,65,1000,700,0.36055512754639896,0.874
Buga,BALBOA,26,67,1000,750,0.3444802848737017,0.885
Buga,BALBOA,26,67,1000,800,0.3409545424246464,0.887
Buga,BALBOA,26,67,1000,850,0.33431228796194873,0.892
Buga,BALBOA,27,67,1000,900,0.32659863237109044,0.897
Buga,BALBOA,28,67,1000,950,0.31622776601683794,0.903
Buga,BALBOA,29,67,1000,1000,0.30983866769659335,0.907
Buga,BALBOA,29,67,1000,1050,0.30550504633038933,0.91
Buga,BALBOA,14,22,1050,100,0.5477225575051661,0.73
Buga,BALBOA,18,29,1050,150,0.5477225575051661,0.72
Buga,BALBOA,19,37,1050,200,0.5099019513592785,0.755
Buga,BALBOA,22,44,1050,250,0.4979959839195493,0.764
Buga,BALBOA,23,56,1050,300,0.49328828623162474,0.767
Buga,BALBOA,23,63,1050,350,0.4898979485566356,0.769
Buga,BALBOA,23,76,1050,400,0.4821825380496478,0.775
Buga,BALBOA,23,84,1050,450,0.46427960923947065,0.791
Buga,BALBOA,23,95,1050,500,0.45607017003965516,0.792
Buga,BALBOA,23,100,1050,550,0.46122366887148447,0.793
Buga,BALBOA,25,108,1050,600,0.45643546458763845,0.797
Buga,BALBOA,25,117,1050,650,0.4607685886729827,0.792
Buga,BALBOA,26,124,1050,700,0.4503966505838413,0.801
Buga,BALBOA,26,132,1050,750,0.4472135954999579,0.804
Buga,BALBOA,26,136,1050,800,0.4527692569068708,0.799
Buga,BALBOA,26,139,1050,850,0.4379094722455235,0.812
Buga,BALBOA,27,142,1050,900,0.4333333333333333,0.816
Buga,BALBOA,28,142,1050,950,0.42550279855595236,0.822
Buga,BALBOA,29,142,1050,1000,0.408656334834051,0.836
Buga,BALBOA,29,144,1050,1050,0.40590873945002065,0.838
Buga,LA HONDA,29,2,600,100,0.7810249675906654,0.8
Buga,LA HONDA,39,2,600,150,0.697614984548545,0.787
Buga,LA HONDA,47,2,600,200,0.6284902544988268,0.81
Buga,LA HONDA,54,2,600,250,0.593295878967653,0.812
Buga,LA HONDA,55,2,600,300,0.5385164807134504,0.847
Buga,LA HONDA,55,2,600,350,0.5042675027063654,0.863
Buga,LA HONDA,55,2,600,400,0.4716990566028302,0.88
Buga,LA HONDA,55,2,600,450,0.4447221354708778,0.893
Buga,LA HONDA,55,2,600,500,0.4219004621945797,0.904
Buga,LA HONDA,55,2,600,550,0.40226630708795613,0.913
Buga,LA HONDA,55,2,600,600,0.3851406669430448,0.92
Buga,LA HONDA,55,2,600,650,0.37003118371709826,0.926
Buga,LA HONDA,55,2,600,700,0.3565709706956767,0.931
Buga,LA HONDA,56,2,600,750,0.34641016151377546,0.935
Buga,LA HONDA,56,2,600,800,0.33541019662496846,0.939
Buga,LA HONDA,58,2,600,850,0.3289913283319897,0.94
Buga,LA HONDA,60,2,600,900,0.3231786571610886,0.941
Buga,LA HONDA,60,2,600,950,0.3145590062628197,0.944
Buga,LA HONDA,60,2,600,1000,0.3065941943351178,0.947
Buga,LA HONDA,60,3,600,1050,0.30079260375911915,0.949
Buga,LA HONDA,29,3,650,100,0.7874007874011811,0.79
Buga,LA HONDA,39,3,650,150,0.7023769168568492,0.78
Buga,LA HONDA,47,3,650,200,0.6324555320336759,0.805
Buga,LA HONDA,54,3,650,250,0.5966573556070519,0.808
Buga,LA HONDA,55,3,650,300,0.5416025603090641,0.843
Buga,LA HONDA,55,3,650,350,0.50709255283711,0.86
Buga,LA HONDA,55,3,650,400,0.4743416490252569,0.877
Buga,LA HONDA,55,3,650,450,0.4472135954999579,0.891
Buga,LA HONDA,55,3,650,500,0.4242640687119285,0.902
Buga,LA HONDA,55,3,650,550,0.40451991747794525,0.911
Buga,LA HONDA,55,3,650,600,0.3872983346207417,0.918
Buga,LA HONDA,55,3,650,650,0.3721042037676254,0.925
Buga,LA HONDA,55,3,650,700,0.35856858280031806,0.93
Buga,LA HONDA,56,3,650,750,0.3483293460696835,0.933
Buga,LA HONDA,56,3,650,800,0.33726843908080106,0.938
Buga,LA HONDA,58,3,650,850,0.3307744922237541,0.939
Buga,LA HONDA,60,3,650,900,0.32489314482696546,0.94
Buga,LA HONDA,60,3,650,950,0.31622776601683794,0.943
Buga,LA HONDA,60,3,650,1000,0.3082207001484488,0.946
Buga,LA HONDA,60,4,650,1050,0.30237157840738177,0.948
Buga,LA HONDA,29,2,700,100,0.7937253933193772,0.78
Buga,LA HONDA,39,2,700,150,0.697614984548545,0.787
Buga,LA HONDA,47,2,700,200,0.6284902544988268,0.81
Buga,LA HONDA,54,2,700,250,0.593295878967653,0.812
Buga,LA HONDA,55,2,700,300,0.5385164807134504,0.847
Buga,LA HONDA,55,2,700,350,0.5042675027063654,0.863
Buga,LA HONDA,55,2,700,400,0.4716990566028302,0.88
Buga,LA HONDA,55,2,700,450,0.4447221354708778,0.893
Buga,LA HONDA,55,2,700,500,0.4219004621945797,0.904
Buga,LA HONDA,55,2,700,550,0.40226630708795613,0.913
Buga,LA HONDA,55,2,700,600,0.3851406669430448,0.92
Buga,LA HONDA,55,2,700,650,0.37003118371709826,0.926
Buga,LA HONDA,55,2,700,700,0.3565709706956767,0.931
Buga,LA HONDA,56,2,700,750,0.34641016151377546,0.935
Buga,LA HONDA,56,2,700,800,0.33541019662496846,0.939
Buga,LA HONDA,58,2,700,850,0.3289913283319897,0.94
Buga,LA HONDA,60,2,700,900,0.3231786571610886,0.941
Buga,LA HONDA,60,2,700,950,0.3145590062628197,0.944
Buga,LA HONDA,60,2,700,1000,0.3065941943351178,0.947
Buga,LA HONDA,60,4,700,1050,0.30237157840738177,0.948
Buga,LA HONDA,29,5,750,100,0.7211102550927979,0.77
Buga,LA HONDA,39,5,750,150,0.6928203230275509,0.793
Buga,LA HONDA,47,6,750,200,0.6284902544988268,0.81
Buga,LA HONDA,54,6,750,250,0.593295878967653,0.8
Buga,LA HONDA,55,6,750,300,0.5446711546122731,0.84
Buga,LA HONDA,55,6,750,350,0.5099019513592785,0.857
Buga,LA HONDA,55,7,750,400,0.4847679857416329,0.868
Buga,LA HONDA,55,7,750,450,0.45215533220835125,0.887
Buga,LA HONDA,55,7,750,500,0.433589667773576,0.894
Buga,LA HONDA,55,7,750,550,0.4134115273055299,0.904
Buga,LA HONDA,55,7,750,600,0.39581140290126393,0.912
Buga,LA HONDA,55,7,750,650,0.3802832952094854,0.918
Buga,LA HONDA,55,7,750,700,0.3664501525251617,0.924
Buga,LA HONDA,56,7,750,750,0.3559026084010437,0.928
Buga,LA HONDA,56,7,750,800,0.3446012188022555,0.932
Buga,LA HONDA,58,7,750,850,0.33781303565555837,0.934
Buga,LA HONDA,60,7,750,900,0.33166247903553997,0.936
Buga,LA HONDA,60,7,750,950,0.3228165521093822,0.939
Buga,LA HONDA,60,7,750,1000,0.31464265445104544,0.942
Buga,LA HONDA,60,11,750,1050,0.3132015933791495,0.941
Buga,LA HONDA,29,4,800,100,0.7416198487095663,0.77
Buga,LA HONDA,39,4,800,150,0.697614984548545,0.787
Buga,LA HONDA,47,5,800,200,0.6324555320336759,0.805
Buga,LA HONDA,54,5,800,250,0.589915248150105,0.804
Buga,LA HONDA,55,5,800,300,0.5416025603090641,0.843
Buga,LA HONDA,55,6,800,350,0.5099019513592785,0.857
Buga,LA HONDA,55,8,800,400,0.48733971724044817,0.865
Buga,LA HONDA,55,10,800,450,0.4546060565661952,0.884
Buga,LA HONDA,55,10,800,500,0.4219004621945797,0.894
Buga,LA HONDA,55,10,800,550,0.4199567077254944,0.898
Buga,LA HONDA,55,10,800,600,0.39791121287711073,0.91
Buga,LA HONDA,55,10,800,650,0.38230072737812854,0.917
Buga,LA HONDA,55,10,800,700,0.37225183487986807,0.92
Buga,LA HONDA,56,10,800,750,0.36147844564602555,0.924
Buga,LA HONDA,56,10,800,800,0.35,0.929
Buga,LA HONDA,58,10,800,850,0.3429971702850177,0.931
Buga,LA HONDA,60,10,800,900,0.33665016461206926,0.932
Buga,LA HONDA,60,10,800,950,0.32767120876365013,0.936
Buga,LA HONDA,60,10,800,1000,0.31937438845342625,0.939
Buga,LA HONDA,60,12,800,1050,0.31471831698777725,0.94
Buga,LA HONDA,29,5,850,100,0.7483314773547883,0.76
Buga,LA HONDA,39,7,850,150,0.7023769168568492,0.78
Buga,LA HONDA,47,8,850,200,0.6442049363362563,0.79
Buga,LA HONDA,54,8,850,250,0.593295878967653,0.8
Buga,LA HONDA,55,8,850,300,0.5446711546122731,0.84
Buga,LA HONDA,55,9,850,350,0.5182387756347729,0.849
Buga,LA HONDA,55,12,850,400,0.49749371855331,0.855
Buga,LA HONDA,55,15,850,450,0.46188021535170065,0.871
Buga,LA HONDA,55,15,850,500,0.4289522117905443,0.888
Buga,LA HONDA,55,16,850,550,0.4242640687119285,0.895
Buga,LA HONDA,55,16,850,600,0.39791121287711073,0.905
Buga,LA HONDA,55,16,850,650,0.3902661813527945,0.911
Buga,LA HONDA,55,16,850,700,0.37984959429452375,0.914
Buga,LA HONDA,56,16,850,750,0.3723797345005051,0.916
Buga,LA HONDA,56,16,850,800,0.36055512754639896,0.921
Buga,LA HONDA,58,16,850,850,0.35313720046596786,0.924
Buga,LA HONDA,60,16,850,900,0.34641016151377546,0.926
Buga,LA HONDA,60,16,850,950,0.3371708921694098,0.929
Buga,LA HONDA,60,16,850,1000,0.3286335345030997,0.933
Buga,LA HONDA,60,19,850,1050,0.32513733362117264,0.933
Buga,LA HONDA,29,4,900,100,0.7416198487095663,0.77
Buga,LA HONDA,39,6,900,150,0.697614984548545,0.787
Buga,LA HONDA,47,10,900,200,0.6363961030678927,0.785
Buga,LA HONDA,54,10,900,250,0.5865151319446071,0.788
Buga,LA HONDA,55,11,900,300,0.5537749241945383,0.83
Buga,LA HONDA,55,12,900,350,0.4985693819032899,0.86
Buga,LA HONDA,55,14,900,400,0.49749371855331,0.855
Buga,LA HONDA,55,17,900,450,0.46188021535170065,0.871
Buga,LA HONDA,55,18,900,500,0.4404543109109048,0.878
Buga,LA HONDA,55,20,900,550,0.43275019037861473,0.887
Buga,LA HONDA,55,20,900,600,0.4020779360604939,0.902
Buga,LA HONDA,55,20,900,650,0.39807227793648037,0.905
Buga,LA HONDA,55,20,900,700,0.38359204520278717,0.911
Buga,LA HONDA,56,20,900,750,0.3794733192202055,0.911
Buga,LA HONDA,56,20,900,800,0.3674234614174767,0.916
Buga,LA HONDA,58,20,900,850,0.3597384670922507,0.919
Buga,LA HONDA,60,20,900,900,0.35276684147527876,0.921
Buga,LA HONDA,60,20,900,950,0.34335803011158084,0.925
Buga,LA HONDA,60,20,900,1000,0.3346640106136302,0.929
Buga,LA HONDA,60,24,900,1050,0.33237958793552663,0.929
Buga,LA HONDA,29,10,950,100,0.7810249675906654,0.71
Buga,LA HONDA,39,16,950,150,0.725718035235908,0.747
Buga,LA HONDA,47,23,950,200,0.6633249580710799,0.725
Buga,LA HONDA,54,24,950,250,0.6260990336999411,0.74
Buga,LA HONDA,55,25,950,300,0.5830951894845301,0.797
Buga,LA HONDA,55,28,950,350,0.531843156256751,0.826
Buga,LA HONDA,55,32,950,400,0.5315072906367324,0.82
Buga,LA HONDA,55,37,950,450,0.49888765156985887,0.836
Buga,LA HONDA,55,40,950,500,0.47958315233127197,0.842
Buga,LA HONDA,55,46,950,550,0.4805300104146367,0.844
Buga,LA HONDA,55,49,950,600,0.4509249752822894,0.86
Buga,LA HONDA,55,50,950,650,0.44549022263293103,0.865
Buga,LA HONDA,55,50,950,700,0.4326001122779063,0.871
Buga,LA HONDA,56,50,950,750,0.42583251793790167,0.873
Buga,LA HONDA,56,50,950,800,0.40926763859362253,0.884
Buga,LA HONDA,58,50,950,850,0.4058397249567139,0.884
Buga,LA HONDA,60,50,950,900,0.39440531887330776,0.89
Buga,LA HONDA,60,50,950,950,0.38661826678330435,0.894
Buga,LA HONDA,60,50,950,1000,0.37682887362833545,0.899
Buga,LA HONDA,60,54,950,1050,0.37289089429432176,0.9
Buga,LA HONDA,29,19,1000,100,0.8,0.68
Buga,LA HONDA,39,25,1000,150,0.7023769168568492,0.72
Buga,LA HONDA,47,31,1000,200,0.6633249580710799,0.725
Buga,LA HONDA,54,35,1000,250,0.6418722614352484,0.72
Buga,LA HONDA,55,40,1000,300,0.6191391873668903,0.753
Buga,LA HONDA,55,43,1000,350,0.565685424949238,0.789
Buga,LA HONDA,55,48,1000,400,0.5634713834792322,0.785
Buga,LA HONDA,55,54,1000,450,0.5228129047119374,0.8
Buga,LA HONDA,55,57,1000,500,0.5019960159204453,0.82
Buga,LA HONDA,55,63,1000,550,0.5116817192534651,0.813
Buga,LA HONDA,55,67,1000,600,0.4864839839775475,0.827
Buga,LA HONDA,55,69,1000,650,0.4706787243316417,0.834
Buga,LA HONDA,55,71,1000,700,0.469041575982343,0.839
Buga,LA HONDA,56,71,1000,750,0.45166359162544856,0.851
Buga,LA HONDA,56,71,1000,800,0.44300112866673375,0.855
Buga,LA HONDA,58,71,1000,850,0.4352146191316215,0.859
Buga,LA HONDA,60,71,1000,900,0.42031734043061636,0.869
Buga,LA HONDA,60,72,1000,950,0.41548956538927473,0.871
Buga,LA HONDA,60,73,1000,1000,0.406201920231798,0.876
Buga,LA HONDA,60,76,1000,1050,0.3927922024247863,0.882
Buga,LA HONDA,29,27,1050,100,0.8,0.65
Buga,LA HONDA,39,33,1050,150,0.7302967433402214,0.68
Buga,LA HONDA,47,41,1050,200,0.7280109889280518,0.675
Buga,LA HONDA,54,47,1050,250,0.648074069840786,0.7
Buga,LA HONDA,55,52,1050,300,0.6658328118479393,0.693
Buga,LA HONDA,55,57,1050,350,0.5903993805649093,0.76
Buga,LA HONDA,55,65,1050,400,0.5916079783099616,0.752
Buga,LA HONDA,55,71,1050,450,0.5497474167490214,0.764
Buga,LA HONDA,55,77,1050,500,0.5513619500836089,0.768
Buga,LA HONDA,55,84,1050,550,0.5342794638150951,0.784
Buga,LA HONDA,55,91,1050,600,0.5259911279353167,0.787
Buga,LA HONDA,55,96,1050,650,0.4819830830098628,0.805
Buga,LA HONDA,55,102,1050,700,0.5028490259085154,0.806
Buga,LA HONDA,56,106,1050,750,0.4953113498935123,0.809
Buga,LA HONDA,56,108,1050,800,0.48733971724044817,0.814
Buga,LA HONDA,58,109,1050,850,0.4765068976724385,0.821
Buga,LA HONDA,60,109,1050,900,0.458257569495584,0.836
Buga,LA HONDA,60,111,1050,950,0.4599771161355976,0.832
Buga,LA HONDA,60,113,1050,1000,0.44609416046390926,0.842
Buga,LA HONDA,60,120,1050,1050,0.4364357804719847,0.849
Buga,MANUEL ANTONIO SANCLEMENTE,18,4,600,100,0.5830951894845301,0.82
Buga,MANUEL ANTONIO SANCLEMENTE,21,5,600,150,0.4898979485566356,0.867
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,200,0.44158804331639234,0.885
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,250,0.4049691346263318,0.9
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,300,0.3696845502136472,0.917
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,350,0.34226138716316973,0.929
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,400,0.32015621187164245,0.938
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,450,0.30184617127124724,0.944
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,500,0.2863564212655271,0.95
Buga,MANUEL ANTONIO SANCLEMENTE,24,5,600,550,0.273030134866931,0.955
Buga,MANUEL ANTONIO SANCLEMENTE,25,5,600,600,0.2645751311064591,0.957
Buga,MANUEL ANTONIO SANCLEMENTE,26,5,600,650,0.25720389995846904,0.958
Buga,MANUEL ANTONIO SANCLEMENTE,26,5,600,700,0.24784787961282104,0.961
Buga,MANUEL ANTONIO SANCLEMENTE,28,5,600,750,0.2449489742783178,0.961
Buga,MANUEL ANTONIO SANCLEMENTE,29,5,600,800,0.23979157616563598,0.963
